,filename,sentence,paragraph_index,paragraphs,num_char_sentence,total_chars
451,C:/Modeling/ETA/Czechia/tk_06sz2010_aj.pdf,"3 The inflation forecast and  expected outcome in 2010 Q3  8 Monetary  policy horizon   6 4 Inflation target 2 0 III/08 IV I/09 II III IV I/10 II III IV I/11 II III IV I/12 -2 90% 70% 50% 30% confidence interval Expected outcome 4 The external environment (i) Comparison between the current forecast assumptions and the  September outlook based on Consensus Forecasts survey and market expectations for the effective euro area  3 CF_09 2.6 2.6 current forecast 2.4 3 2.2 2.2 2.1 2.1 2.0 1.9 1.9 1.9 1.9 2 1.8 1.7 1.7 1.6 1.6 1.6 2 1.3 1.3 1.2 1.2 1 0.8 0.8 1 0 2010 2011 2012 2010 2011 2012 2010 2011 2012 2010 2011 2012 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the current forecast assumptions and the  September outlook based on Consensus Forecasts survey and market expectations  90 CF_09 1,45 CF_09 85,8 current forecast current forecast 82,3 81,4 1,40 78,6 80 77,6 75,9 1,35 70 1,30 1,30 1,28 1,27 1,26 60 1,25 1,21 1,20 50 1,20 40 1,15 2010 2011 2012 2010 2011 2012 Brent oil (USD/barrel) USD/EUR  6 Other new data since the Board's  previous monetary meeting • The Czech economy grew both y-o-y and q-o-q in 2010 Q2 (2.4% and  0.9% respectively, s.a.).",6.0,7.0,1216.0,3432.0
452,C:/Modeling/ETA/Czechia/tk_06sz2010_aj.pdf,Its growth was faster compared to the forecast  (1.8% and 0.3% respectively); • July annual growth of industrial production (5.3 %) indicates continuing  recovery in economic activity; • Signs of reversal are visible on the labour market.,6.0,7.0,238.0,3432.0
453,C:/Modeling/ETA/Czechia/tk_06sz2010_aj.pdf,"Nominal wages growth  was modestly faster in Q2 (2.4%), the drop in employment halved  (to -1.2%), ILO unemployment fell to 7.2%, and seasonally adjusted  registered unemployment has been falling slightly in Q3; • The August growth in industrial producer prices (1.8%) and a reversal of  the decline in agricultural producer prices to growth (8.8%) are in line with  growing commodity and food prices and gradual recovery in global economic growth.    7 Comparison of actual data with  the CNB forecast 10 9.2 actual data 8.8 9 forecast 8 7 6 5 4 3 2.4 2.4 1.8 1.9 2.0 1.9 2 1 0 GDP (Q2,2010) inflation (August 2010) average wage   unemployment  (Q2,2010) (Q3,2010) Note: for unemployment,a comparison of Augustdata with the forecast for the whole quarter 8 Major risks to the forecast Forecast risks are balanced.",6.0,7.0,814.0,3432.0
454,C:/Modeling/ETA/Czechia/tk_06sz2010_aj.pdf,"Major risks on the downside: • Fiscal consolidation • Koruna exchange rate Major risk on the upside: • Future inflation developments • New information from real economy and labour market 9 Thank you for your attention Minutes of the today’s  meeting will be released on  October 1, 2010 at  http://www.cnb.cz/en/monetary_policy/bank_board_minutes/",7.0,7.0,347.0,3432.0
455,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,Press conference of the  CNB Bank Board 6th Situation Report on  Economic and Monetary  Developments 22 September 2011 The monetary policy decision taken  and the ratio of the votes cast • At the close of the meeting the Board decided  unanimously to leave the two-week repo rate unchanged  at 0.75%.,1.0,12.0,300.0,3656.0
456,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,2 Reasons for the decision • Monetary-policy relevant inflation will be close to the inflation  target over the entire forecast horizon.,2.0,12.0,136.0,3656.0
457,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,Headline inflation will be temporarily slightly above 3% due to a VAT increase.,2.0,12.0,79.0,3656.0
458,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,• Consistent with the forecast is broad stability of market  interest rates at the start of the forecast horizon and a gradual  rise in rates starting in late 2011/early 2012.,3.0,12.0,175.0,3656.0
459,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,• The risks to the forecast are slightly on the downside for  inflation and substantially on the downside for interest rates.,4.0,12.0,125.0,3656.0
460,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,"3 The inflation forecast and  expected outcome in 2011 Q3  8 Monetary  policy horizon   6 4 Inflation target 2 0 -2 III/09 IV I/10 II III IV I/11 II III IV I/12 II III IV I/13 90% 70% 50% 30% confidence interval Expected outcome 4 The external environment (i) Comparison between the current forecast assumptions and the September outlook based on Consensus Forecasts survey and market expectations for  the effective euro area 7 current forecast 5.8 6 CF_09 5.2 5 4 2.8 3 2.7 2.7 2.6 2.5 2.5 2.5 2.5 2.3 2.1 2.1 2.1 2.1 2.2 2.2 2.1 2.0 2 1.7 1.5 1.4 1.2 1.1 1 0 2011 2012 2013 2011 2012 2013 2011 2012 2013 2011 2012 2013 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the current forecast assumptions and the September outlook based on Consensus Forecasts survey and market expectations  1.45 130 current forecast current forecast 1.42 CF_09 CF_09 1.41 1.41 120 116.0 1.40 113.3 113.6 1.40 111.4 1.37 110 106.9 1.36 103.7 1.35 100 90 1.30 80 1.25 70 60 1.20 2011 2012 2013 2011 2012 2013 Brent oil (USD/barrel) USD/EUR  6 Developments in the domestic  economy since the Board’s previous  monetary meeting • Real growth of the Czech economy slowed in 2011 Q2 both in y-o-y and q-o-q terms (2.2% and 0.1% respectively, s.a.).",5.0,12.0,1275.0,3656.0
461,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,The growth was driven by net  exports and gross capital formation.,5.0,12.0,66.0,3656.0
462,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,• July industrial production (4.4% y-o-y; 0.1% m-o-m) indicates slowing growth.,6.0,12.0,79.0,3656.0
463,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,• Total employment increased in 2011 Q2 in y-o-y terms (by 0.6%).,7.0,12.0,65.0,3656.0
464,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,The  seasonally adjusted ILO unemployment rate was flat at 7% in q-o-q terms.,7.0,12.0,77.0,3656.0
465,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,The seasonally adjusted registered unemployment rate slightly decreased in  July and August.,8.0,12.0,92.0,3656.0
466,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,• Y-o-y nominal wage growth accelerated in 2011 Q2 (to 2.5%).,9.0,12.0,61.0,3656.0
467,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,"• Decelerating, albeit still high, growth in industrial producer prices (5.7%) and  agricultural producer prices (16.4%) in August mainly reflects the gradually  fading effects of the recent surge in global commodity prices.",10.0,12.0,224.0,3656.0
468,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,"7 Comparison of actual data  with the CNB forecast 9 8.4 8.4 forecast 8 actual data 7 6 5 4 3 2.5 2.5 2.2 2.1 2.0 2 1.7 1 0 GDP (Q2, 2011) Inflation (August 2011) Average wage   Unemployment (Q3, (Q2,2011) 2011) Note: for unemployment,a comparison of August data with the forecast for the whole quarter 8 Major risks to the forecast The risks to the forecast are slightly on the downside for  inflation and substantially on the downside for interest  rates.",11.0,12.0,457.0,3656.0
469,C:/Modeling/ETA/Czechia/tk_06sz2011_aj.pdf,Major risk on the upside: • weaker koruna exchange rate Major risk on the downside (for interest rates): • lower foreign interest rates outlook • condition of the financial sector and public finances in developed  countries 9 Thank you for your attention Minutes of the today’s meeting and  the Graph of Risks to the Inflation  Projection (GRIP) will be released  on 30 September 2011 at  http://www.cnb.cz/en/monetary_policy/bank_board_minutes/,12.0,12.0,445.0,3656.0
470,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,Press conference of the  CNB Bank Board 6th Situation Report on  Economic and Monetary  Developments 27 September 2012 The monetary policy decision taken  and the ratio of the votes cast • At the close of the meeting the Board decided to lower  the two-week repo rate by 0.25 percentage point to  0.25%.,1.0,14.0,303.0,3788.0
471,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,• At the same time it decided to cut the Lombard rate by  0.75 percentage point to 0.75% and reduce the discount  rate by 0.15 percentage point to 0.10%.,2.0,14.0,153.0,3788.0
472,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,• The new interest rate levels take effect on 1 October  2012.,3.0,14.0,62.0,3788.0
473,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,"• Five members voted in favour of this decision, and two  members voted for leaving interest rates unchanged.",4.0,14.0,109.0,3788.0
474,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,"2 Reasons for the decision • At the monetary policy horizon, headline inflation will be slightly  above the CNB’s inflation target due to tax changes, monetary-policy  relevant inflation will be in the lower half of the tolerance band.",5.0,14.0,235.0,3788.0
475,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,"• Consistent with the forecast is a decline in market interest rates in the  next few quarters, followed by a rise in rates in 2014.",6.0,14.0,132.0,3788.0
476,,,,,,
477,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,"3 The inflation forecast and  expected outcome in 2012 Q3  7 Monetary  policy 6 horizon   5 4 3 Inflation target 2 1 0 -1 III/10 IV I/11 II III IV I/12 II III IV I/13 II III IV I/14 90% 70% 50% 30% confidence interval 4 The external environment (i) Comparison between the current forecast assumptions and the September  outlook based on Consensus Forecasts survey and market expectations for  the effective euro area current forecast 3 CF_09 2.5 2.5 2.4 2.3 2.3 2.2 2.1 2.1 2.1 2.0 2.0 1.9 1.9 2 1.5 1.2 0.9 1 0.70.7 0.7 0.6 0.6 0.5 0.4 0.3 0 2012 2013 2014 2012 2013 2014 2012 2013 2014 2012 2013 2014 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the current forecast assumptions and the September  outlook based on Consensus Forecasts survey and market expectations  1.35 130 current forecast current forecast CF_09 CF_09 1.30 120 1.27 1.27 112.7 110.7 1.24 1.24 1.25 1.25 1.25 110 105.9 104.8 1.20 100 96.4 94.2 90 1.15 80 1.10 70 1.05 60 1.00 2012 2013 2014 2012 2013 2014 Brent oil (USD/barrel) USD/EUR  6 Developments in the domestic economy  since the Board’s previous  monetary meeting • The Czech economy declined both in y-o-y and q-o-q terms in 2012 Q2,  s.a., with net exports remaining the only contributor to economic activity.    • Developments in industrial production, construction output and retail sales  in July indicate persistent weakness in economic activity.",8.0,14.0,1435.0,3788.0
478,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,"• The labour market stagnation continues:  • Total employment saw only slight y-o-y growth in 2012 Q2, the s.a. general  unemployment rate increased moderately compared to the previous quarter, and the s.a.",9.0,14.0,206.0,3788.0
479,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,registered unemployment rate has risen negligibly in 2012 Q3 so far.,10.0,14.0,68.0,3788.0
480,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,• Y-o-y growth in the average nominal wage decelerated markedly in 2012 Q2.,11.0,14.0,75.0,3788.0
481,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,• The inflationary effects of external cost-push factors strengthened  somewhat due to higher oil prices.,12.0,14.0,105.0,3788.0
482,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,"7 Comparison of actual data  with the CNB forecast 10 forecast 8.6 8.4 actual data 8 6 4 3.4 3.3 2.6 2.3 2 0 -0.4 -1.0 -2 GDP (Q2, 2012) Inflation (August 2012) Average wage   Unemployment (Q3, (Q2,2012) 2012) Note: in percentages, for unemployment comparison of expected outcome with forecast for the respective quarter  8 Major risks to the forecast The overall risks to the forecast are on the downside.",13.0,14.0,406.0,3788.0
483,C:/Modeling/ETA/Czechia/tk_06sz2012_aj.pdf,Risks on the downside: • stronger koruna exchange rate • weaker domestic economic activity and slower wage growth • domestic price developments Risk on the upside: • higher world prices of energy and agricultural commodities 9 Thank you for your attention Minutes of the today’s meeting and  the Graph of Risks to the Inflation  Projection (GRIP) will be released  on 5 October 2012 at  http://www.cnb.cz/en/monetary_policy/bank_board_minutes/,14.0,14.0,443.0,3788.0
484,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,Press conference of the  CNB Bank Board 6th Situation Report on  Economic and Monetary  Developments 26 September 2013 The monetary policy decision and  the stance of the CNB • At the close of the meeting the Board decided unanimously to  leave the two-week repo rate unchanged at 0.05%.,1.0,14.0,287.0,3159.0
485,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,• Interest rates will remain at current levels (i.e. at technical zero)  over a longer horizon until inflation pressures increase  significantly.,2.0,14.0,145.0,3159.0
486,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,• The CNB is ready to use the exchange rate if further monetary  policy easing becomes necessary.,3.0,14.0,97.0,3159.0
487,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,The probability of launching  foreign exchange interventions has not changed and remains  high.,3.0,14.0,95.0,3159.0
488,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,"2 Reasons for the decision within  the context of the forecast • Consistent with the forecast is a decline in market interest rates to  zero, followed by a noticeable rise in rates only in 2015.",4.0,14.0,194.0,3159.0
489,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,"• Given the zero lower bound on monetary policy rates, this points to a  need for easing monetary policy using other instruments.",5.0,14.0,129.0,3159.0
490,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,• The current Inflation Report III/2013 forecast does not predict an  increase in inflation pressures and no tangible risks of such an increase in inflation pressures can be identified either.,6.0,14.0,192.0,3159.0
491,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,"• The risks to the inflation forecast are slightly on the downside, tilted  towards the need for slightly easier monetary conditions.",7.0,14.0,133.0,3159.0
492,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,"3 The inflation forecast and  expected outcome in 2013 Q3  6 Monetary policy 5 horizon 4 3 Inflation target 2 1 0 -1 III/11 IV I/12 II III IV I/13 II III IV I/14 II III IV I/15 90% 70% 50% 30% confidence interval 4 The external environment (i) Comparison between the current forecast assumptions and the September  outlook based on Consensus Forecasts survey and market expectations for  the effective euro area 5 The external environment (ii) Comparison between the current forecast assumptions and the September  outlook based on Consensus Forecasts survey and market expectations 6 Developments in the domestic economy since  the Board’s previous monetary meeting • The Czech economy declined by 1.3% in y-o-y terms in 2013 Q2 but grew  by 0.6% in q-o-q terms, seasonally adjusted.",8.0,14.0,784.0,3159.0
493,,,,,,
494,,,,,,
495,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,• The labour market broadly stagnated in 2013 Q2: • Total employment grew.,10.0,14.0,74.0,3159.0
496,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,"The general unemployment rate dropped modestly (q-o-q,  s.a.).",10.0,14.0,62.0,3159.0
497,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,The share of unemployed persons has been slightly increasing (s.a.).,10.0,14.0,68.0,3159.0
498,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,"• The average nominal wage grew by just 1.2% y-o-y, with faster growth in the non- business sector than in the business sector.",11.0,14.0,127.0,3159.0
499,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,• No cost-push inflation pressures are apparent and the outlook for  administered prices is shifting downwards.,12.0,14.0,111.0,3159.0
500,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,"7 Comparison of actual data  with the CNB forecast Note: in percentages, for share of unemployed persons comparison of s.a. outcomes in July and August with  forecast for 2013 Q3 8 Risks to the forecast The risks to the forecast are tilted towards a need for  slightly easier monetary conditions.",13.0,14.0,296.0,3159.0
501,C:/Modeling/ETA/Czechia/tk_06sz2013_aj.pdf,Risks in this direction: • lower domestic inflation and administered price outlook • lower wage growth 9 Thank you for your attention Minutes of the today’s meeting and  the Graph of Risks to the Inflation  Projection (GRIP) will be released  on 4 October 2013 at  http://www.cnb.cz/en/monetary_policy/bank_board_minutes/,14.0,14.0,321.0,3159.0
502,C:/Modeling/ETA/Czechia/TK_07SZ2007_AJ.pdf,"Press Conference of the CNB Bank Board 7th Situation Report on Economic  and Monetary Developments 26 July 2007 TThhee  mmoonneettaarryy  ppoolliiccyy  ddeecciissiioonn  ttaakkeenn   aanndd  tthhee  rraattiioo  ooff  tthhee  vvootteess  ccaasstt At the close of the meeting the Board decided by a majority  vote to increase the CNB two-week repo rate by 0.25  percentage points to 3.0 %, effective 27 July 2007.",1.0,6.0,411.0,3471.0
503,C:/Modeling/ETA/Czechia/TK_07SZ2007_AJ.pdf,"At the  same time it decided to increase the discount rate and  Lombard rate by the same amount, to 2.0 % and 4.0 %  respectively.",1.0,6.0,130.0,3471.0
504,C:/Modeling/ETA/Czechia/TK_07SZ2007_AJ.pdf,"Six members voted in favour of this decision,  and one member voted for increasing the rates by 0.5  percentage points.",1.0,6.0,119.0,3471.0
505,C:/Modeling/ETA/Czechia/TK_07SZ2007_AJ.pdf,TThhee  eexxtteerrnnaall  eennvviirroonnmmeenntt Comparison between the July and April forecast assumptions 2007 2008   Effective indicator of consumer prices in the euro area    April 1.8 1.7   (percentages) July 1.9 1.8   Effective indicator of producer prices in the euro area  April 2.2 1.9   (percentages) July 2.2 2.1   Effective indicator of GDP in the euro area (percentages) April 2.2 2.2 July 2.7 2.3   Price of Brent crude oil (USD/barrel) April 61.6 65.5 July 66.9 72.3   Price of petrol (USD/t) April 586.2 621.1 July 656.6 674.5   USD/EUR exchange rate (level) April 1.32 1.31 July 1.34 1.34   1Y EURIBOR  (percentages) April 4.1 4.0 July 4.4 4.7 TThhee  JJuullyy iinnffllaattiioonn ffoorreeccaasstt 5 4 inflation target  3 inflation forecast 2 monetary 1 actual inflation policy horizon 0 1/06 4 7 10 1/07 4 7 10 1/08 4 7 10 1/09 TThhee  iinnffllaattiioonn  ffoorreeccaasstt  eexxcclluuddiinngg  tthhee   ffiirrsstt--rroouunndd  eeffffeecctt  ooff  iinnddiirreecctt  ttaaxxeess 5 4 inflation target  3 2 monetary inflation forecast policy 1 actual inflation horizon 0 1/06 4 7 10 1/07 4 7 10 1/08 4 7 10 1/09 Consistent with the macroeconomic forecast and its assumptions  is growth in nominal interest rates.,1.0,6.0,1224.0,3471.0
